title,review
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Sin detalles!!  Excelente estado parece totalmente nuevo. Batería al 91%
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
I’ve just received my order: an iPhone 11 pro, “renewed premium”, and was hoping I could leave a good review about the whole experience.However, I have to say I am very disappointed due to the conditions the cellphone came in - it seems it was poorly inspected. For being a “renewed premium”, I was expecting it to come in better physical conditions. As soon as I opened it, I realized it has some scratches in the camera frames, and the sticky plastic cover was dirty with hair, as though the cellphone had been unboxed many times. In addition, the battery health is 87%. I was expecting at least 90%, as the description says: “at least 90% battery life”. I think I was sent only a “renewed” and not a “renewed premium”.As a loyal Amazon customer, I request a proper solution for this problem.Please let me know if I need to provide further details. I did not find a way to contact the seller directly
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Got what I ordered for my boyfriends birthday present. Phone is in good condition but it was pretty dirty, would’ve been nice if it was clean.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
The phone is just as the description. Battery was at 88%. I’ve been using it for 2weeks and all is going well.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
This phone came in perfect condition looks new, its unlocked as described, came with cable and box for outlet to charge, seems to be working as expected but time will tell and I will update my responses then so far so good. Battery life at 90 percent. Face recognition works well just rework a lil time for it to read Apple Watch 6 but got it after resetting a couple times. I bought phones on Amazon before an this the only one CEO sends email of who to contact and making sure phone was perfect nice to know that if I need help I have link to contact with having to try to find them or having to go through Amazon return first.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
The phone is in good shape and everything works, however the max battery life is already depleted to the point of it telling you it needs to be replaced. If the phone was “refurbished” like it said that should have been taken care of… other than that it’s a good phone.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Muy bueno
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Muy bien cuidado esta como nuevo sin ningun golpe
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Es un teléfono usado sin duda alguna, lo de casi nuevo en entredicho. Por un poco más hubiera podido comprar un nuevo, satisfacción 7/10.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
I already had an iPhone 11 Pro 256 GB model that I bought the day it first came out at the Apple Store. I paid $1245 for that phone brand new, but I upgraded it to iOS 13.4.1 which made it incompatible with a game controller I’m using for streaming.For less than $980, I purchased a Renewed iPhone 11 Pro 512GB model from BuySpry which still has iOS 13.3.1 which works with my controller.So yeah I’m happy I got more storage capacity at a cheaper cost than my original phone. The screen looks great (no scratches / came with screen protector preinstalled) and the battery life is just as good as my original iPhone 11 Pro.The only caveats: (1) Doesn’t come with original box or accessories. (2) I can’t buy additional AppleCare coverage for this sweet device.Next time I upgrade I’ll probably get a bigger screen model iPhone (the Pro Max model).Thank you!!!
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Ordered two iPhone 11 Pros with 512gb memory. Two weeks in and phones are excellent. One came with 98% battery and one came with 85% battery. Each was near new. One had a screen crack that was perhaps 1mm, like someone poked it with a tack in the center. Both came with tempered glass protectors installed over the screens (probably coincidence). We are pleased
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Saw the first review giving one star and there isn't enough reviews to form a solid decisive at first glance. So yeah, I hesitated a little especially when it's a $1k purchase .  With the iPhone presented as ""like new"" condition, I went with it knowing that Amazon got my back with the buyer protection program.Received the phone within a couple of days. Bam! Everything looked like new. Charging cable and EarPods looked untouched.  Phone came with the sticker covering the screen so I peeled it off. Turned on the phone - everything worked. Battery health check showed 100%.  Went to sprint store, got me a SIM card and activated this new iPhone.For some Apple enthusiasts, it may be a dealbreaker because this iPhone came with a generic phone box. To me, I don't give a ship as long as I get all the phone equipment.Anyway, I have this silver 512gb one for 2 weeks now. No complaints. Satisfied.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Phone came in 2 days early and i was gonna order a screen protector but the phone came with one on it already. The phone had no scratches anywhere on the phone and it looked brand new the battery health was at 98 percent which is way better then i thought it would be ive been using it for the past 3 days with no issues at all i highly recommend buying from this seller.
"
